"","taxa_id","Kingdom","Phylum","Class","Orders","Family","Genus","Species","common_name","RecordsWithDenominators","NeoplasiaWithDenominators","NeoplasiaPrevalence","X.","MalignancyKnown","Malignant","MalignancyPrevalence","PropMalignant","Benign","BenignPrevalence","PropBenign","X..","RecordsFromAllSources","NeoplasiaFromAllSources","Necropsies","X.Sources","SE_simple","female_maturity","male_maturity","Gestation","Weaning","Infancy","litter_size","litters_year","interbirth_interval","birth_weight","weaning_weight","adult_weight","growth_rate","max_longevity","metabolic_rate"
"92",4239,"Animalia","Chordata","Mammalia","Cetartiodactyla","Bovidae","Tragelaphus","Tragelaphus sylvaticus",NA,6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,1,0.40824829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",1165,"Animalia","Chordata","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo tempeli",NA,10,0,0,"-",0,0,0,NA,0,0,NA,"-",10,0,10,1,0.316227766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",4407,"Animalia","Chordata","Reptilia","Squamata","Agamidae","Uromastyx","Uromastyx yemenensis",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",19799,"Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Cyprinodontidae","Aphanius","Aphanius saldae","Saldae killifish",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1293,"Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Chrotopterus","Chrotopterus auritus","Vampire Bat",48,1,0.020833333,"-",1,0,0,0,1,0.020833333,1,"-",48,1,48,9,0.144337567,18.0103550295858,18.0103550295858,2.83004602235371,9.00591715976331,9.00591715976331,0.99,-1,-1,-1,-1,84.38,-1,-1,101.86
"97",3394,"Animalia","Chordata","Reptilia","Testudines","Podocnemididae","Podocnemis","Podocnemis vogli",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,2,0.5,-1,-1,-1,-1,1,13.5,-1,-1,-1,-1,2013,-1,-1,-1
"98",2637,"Animalia","Chordata","Aves","Galliformes","Phasianidae","Lophura","Lophura nycthemera",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,6.75,-1,-1,22,-1,1250,-1,-1,-1
"99",1212,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Chen","Chen caerulescens",NA,3,1,0.333333333,"-",1,1,0.333333333,1,0,0,0,"-",3,1,3,2,0.577350269,23.9973701512163,23.9973701512163,0.788954635108481,-1,73,4.2,-1,-1,95,-1,2806.65,0.078,330,-1
"100",4425,"Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Uta","Uta stansburiana",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,-1,-1,-1,-1,1,3.55,-1,-1,0.32,-1,3.6,-1,-1,-1
"101",4561,"Animalia","Chordata","Aves","Passeriformes","Zosteropidae","Zosterops","Zosterops conspicillatus",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,1,0.5,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,8.6,-1,-1,-1
"102",3299,"Animalia","Chordata","Amphibia","Anura","Hylidae","Phyllomedusa","Phyllomedusa bicolor","Giant Waxy Tree Frog",70,0,0,"-",0,0,0,NA,0,0,NA,"-",70,0,70,17,0.119522861,-1,-1,-1,-1,4.07438972660072,-1,-1,-1,-1,-1,-1,-1,123.6,-1
"103",18560,"Animalia","Chordata","Amphibia","Anura","Dendrobatidae","Dendrobates","Dendrobates auratus","Golden Poison Dart Frog",11,0,0,"-",0,0,0,NA,0,0,NA,"-",11,0,11,1,0.301511345,11.9986850756082,11.9986850756082,0.394477317554241,-1,36.5,-1,-1,-1,-1,-1,-1,-1,246,-1
"104",19754,"Animalia","Gasterosteiformes","Syngnathoidei","Syngnathidae","Syngnathinae","Corythoichthys","Corythoichthys intestinalis","Maldives Pipefish",4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",1472,"Animalia","Chordata","Aves","Passeriformes","Cotingidae","Cotinga","Cotinga cayana",NA,6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,4,0.40824829,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,62.9,-1,-1,-1
"106",4498,"Animalia","Chordata","Mammalia","Carnivora","Viverridae","Viverricula","Viverricula indica",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,4.24063116370809,4.24063116370809,3.88,-1,-1,-1,-1,3000,-1,126,-1
"107",3808,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes pinniger",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,65.9763313609467,65.9763313609467,-1,-1,200.7,-1,-1,-1,-1,-1,2491.5,-1,1008,-1
"108",4394,"Animalia","Chordata","Mammalia","Carnivora","Canidae","Urocyon","Urocyon cinereoargenteus",NA,5,1,0.2,"-",1,1,0.2,1,0,0,0,"-",5,1,5,4,0.447213595,11.3412228796844,11.9986850756082,1.87376725838264,1.80802103879027,1.80802103879027,3.71,1.1,12,95,519.7,4750,0.0127,194.4,-1
"109",4540,"Animalia","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Zebrasoma","Zebrasoma scopas","Two Tone Tang",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2897,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Mycteroperca","Mycteroperca microlepis",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",517,"Animalia","Chordata","Aves","Galliformes","Phasianidae","Argusianus","Argusianus argus",NA,10,0,0,"-",0,0,0,NA,0,0,NA,"-",10,0,10,6,0.316227766,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,2280.5,-1,-1,-1
"112",2351,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Hypoplectrus","Hypoplectrus puella",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",2482,"Animalia","Chordata","Aves","Passeriformes","Strunidae","Lamprotornis","Lamprotornis nitens",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,-1,-1,-1,-1,1,2.6,-1,-1,-1,-1,87.1,-1,-1,-1
"114",3407,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Poicephalus","Poicephalus gulielmi",NA,6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,1,0.40824829,-1,-1,-1,-1,8.30700818044807,-1,-1,-1,-1,-1,275,-1,252,-1
"115",2662,"Animalia","Chordata","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","Lutjanus sebae",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,13.8450136340801,-1,-1,-1,-1,-1,17985,-1,420,-1
"116",1528,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Crotalus","Crotalus mitchelli",NA,2,1,0.5,"-",1,1,0.5,1,0,0,0,"-",2,1,2,2,0.707106781,-1,-1,-1,-1,8.70257999856465,-1,-1,-1,-1,-1,-1,-1,264,-1
"117",4165,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Thraupis","Thraupis episcopus",NA,26,1,0.038461538,"-",1,0,0,0,1,0.038461538,1,"-",26,1,26,14,0.196116135,-1,-1,0.427350427350427,-1,3.75793227210746,-1,-1,-1,-1,-1,35,0.37,114,-1
"118",1605,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Cygnus","Cygnus cygnus",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,47.9947403024326,47.9947403024326,-1,-1,146,4.920658683,-1,-1,208,-1,9350,-1,318,-1
"119",1178,"Animalia","Chordata","Aves","Psittaciformes","Psittaculidae","Charmosyna","Charmosyna papou",NA,11,0,0,"-",0,0,0,NA,0,0,NA,"-",11,0,11,5,0.301511345,-1,-1,-1,-1,4.4699615447173,-1,-1,-1,-1,-1,83,-1,135.6,-1
"120",2836,"Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","Micropterus","Micropterus dolomieu",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,2,0.5,65.9763313609467,65.9763313609467,-1,-1,200.7,-1,-1,-1,-1,-1,2975.5,-1,312,-1
"121",1664,"Animalia","Chordata","Reptilia","Testudines","Dermochelyidae","Dermochelys","Dermochelys coriacea","Leatherback Turtle",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,156.089743589744,-1,1.9723865877712,-1,4748.25,105,-1,2.5,46.1,-1,420000,-1,360,-1
"122",1606,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Cygnus","Cygnus melancoryphus",NA,29,0,0,"-",0,0,0,NA,0,0,NA,"-",29,0,29,13,0.185695338,24.0138067061144,24.0138067061144,-1,-1,73.05,5.517206478,-1,-1,-1,-1,4275,-1,360,-1
"123",4388,"Animalia","Chordata","Aves","Passeriformes","Corvidae","Urocissa","Urocissa erythrorhyncha",NA,2,1,0.5,"-",1,1,0.5,1,0,0,0,"-",2,1,2,2,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",3904,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Spatula","Spatula clypeata",NA,5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,3,0.447213595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",2316,"Animalia","Chordata","Mammalia","Primates","Hylobatidae","Hylobates","Hylobates agilis",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,1,0.577350269,93.6575562130177,59.9934253780408,7.10859434582511,23.8001314924392,23.8001314924392,1.02,0.3,37.41,316.455,1070,5925,-1,588,-1
"126",2607,"Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria exophthalmia",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1310,"Animalia","Chordata","Actinopterygii","Cichliformes","Cichlidae","Cichla","Cichla piquiti",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",3680,"Animalia","Chordata","Actinopteri","Perciformes","Cottidae","Myoxocephalus","Rhinopias frondosa",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,3,0.577350269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",1943,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Gallicolumba","Gallicolumba tristigmata",NA,11,0,0,"-",0,0,0,NA,0,0,NA,"-",11,0,11,5,0.301511345,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,275,-1,-1,-1
"130",2754,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Dolichophis","Masticophis flagellum",NA,5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,4,0.447213595,-1,-1,-1,-1,7.99055072595481,-1,-1,-1,-1,-1,-1,-1,242.4,-1
"131",2228,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Heteronotia","Heteronotia binoei",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,0.447074293228139,0.447074293228139,-1,13.6,-1,-1,-1,-1,0.14,-1,-1,163.2,-1
"132",1878,"Animalia","Chordata","Aves","Gruiformes","Eurypygidae","Eurypyga","Eurypyga helias","Sun bittern",21,0,0,"-",0,0,0,NA,0,0,NA,"-",21,0,21,13,0.21821789,-1,-1,0.887573964497041,-1,5.93357727174863,-1,-1,-1,-1,-1,210,-1,180,-1
"133",4449,"Animalia","Chordata","Reptilia","Squamata","Varanidae","Varanus","Varanus griseus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,54.0295857988166,42.0230111768573,-1,-1,146.096,10,-1,-1,15.69,-1,821.1,-1,204,-1
"134",19745,"Animalia","Cyprinodontiformes","Cyprinodontoidei","Goodeidae","Goodeinae","Chapalichthys","Chapalichthys pardalis","Polka dot splitfin",13,0,0,"-",0,0,0,NA,0,0,NA,"-",13,0,13,1,0.277350098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",234,"Animalia","Chordata","Reptilia","Squamata","Teiidae","Ameiva","Ameiva lineolaia",NA,10,0,0,"-",0,0,0,NA,0,0,NA,"-",10,0,10,2,0.316227766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",1065,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Cephalophus","Cephalophus dorsalis",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,19.0006574621959,17.9967126890204,7.75805391190007,-1,56.273,-1,-1,-1,1610,-1,11600,-1,210,-1
"137",3829,"Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Semnopithecus","Semnopithecus hypoleucos",NA,2,1,0.5,"-",1,1,0.5,1,0,0,0,"-",2,1,2,2,0.707106781,40.6613754109139,61.9986850756082,6.31163708086785,11.4860381328074,11.4860381328074,1.02,0.7,1.398973306,500,2100,12236.395,-1,351.3,-1
"138",3725,"Animalia","Chordata","Reptilia","Squamata","Boidae","Sanzinia","Sanzinia madagascariensis","Madagscar Tree Boa",23,4,0.173913043,"-",4,3,0.130434783,0.75,1,0.043478261,0.25,"-",23,4,23,10,0.208514414,-1,0.378040762656147,0.716633793556871,-1,11.5,-1,9.5,-1,-1,-1,-1,-1,261.6,-1
"139",19639,"Animalia","Ostariophysi","Siluriformes","Loricariidae","Loricariinae","Farlowella","Farlowella acus","Whiptail Catfish",6,0,0,"-",0,0,0,NA,0,0,NA,"-",6,0,6,1,0.40824829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",292,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Anas erythrorhyncha",NA,5,1,0.2,"-",0,0,0,NA,0,0,NA,"-",5,1,5,2,0.447213595,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,577.25,-1,-1,-1
"141",19543,"Animalia","Chordata","Teleostei","Cichliformes","Cichlidae","Uaru",NA,NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",1242,"Animalia","Chordata","Reptilia","Testudines","Trionychidae","Chitra","Chitra chitra",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",4364,"Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Tyrannus","Tyrannus tyrannus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,11.9986850756082,11.9986850756082,0.394477317554241,-1,36.5,3.5,-1,-1,3.2,-1,39.9,0.451,133.2,-1
"144",637,"Animalia","Chordata","Actinopteri","Tetraodontiformes","Balistidae","Balistes","Balistes vetula",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",10708,"Animalia","Chordata","Mammalia","Carnivora","Herpestidae","Helogale","Helogale parvula","Dwarf mongoose",5,0,0,"-",5,0,0,1,0,0,0,"-",10,5,5,2,0.447213595,14.9901380670611,13.9066403681788,1.80802103879027,0.690335305719921,0.690335305719921,3.49,2.25,4.67,-1,-1,274.8,-1,216,-1
"146",4185,"Animalia","Chordata","Aves","Bucerotiformes","Bucerotidae","Tockus","Tockus deckeni","Von der Deckens hornbill",12,0,0,"-",5,0,0,1,0,0,0,"-",17,5,12,4,0.288675135,-1,-1,-1,-1,1,2.5,-1,-1,-1,-1,179,-1,-1,-1
"147",17029,"Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamias","Tamias sibiricus","Siberian Chipmunk",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,11.5055884286654,11.5055884286654,1.15055884286654,1.31492439184747,1.31492439184747,4.8,1.1,3.39,-1,-1,85,-1,115.2,-1
"148",4025,"Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae","Synchiropus","Synchiropus splendidus",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",1380,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Coleonyx","Coleonyx mitratus",NA,11,2,0.181818182,"-",2,2,0.181818182,1,0,0,0,"-",11,2,11,3,0.301511345,-1,-1,-1,-1,1,1.99,-1,-1,-1,-1,9.76,-1,-1,-1
"150",4095,"Animalia","Chordata","Aves","Musophagiformes","Musophagidae","Tauraco","Tauraco leucolophus",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,4,0.5,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,214.4,-1,-1,-1
"151",654,"Animalia","Chordata","Reptilia","Testudines","Geoemydidae","Batagur","Batagur borneoensis",NA,5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,5,0.447213595,-1,1.9723865877712,2.62984878369494,-1,60,2556.75,12,2556.75,-1,-1,-1,-1,251400,-1
"152",2542,"Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","Lepomis","Lepomis gulosus",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",19809,"Animalia","Mollusca","Gastropoda",NA,"Partulidae","Partula","Partula dentifera","Partula dentifera",21,0,0,"-",0,0,0,NA,0,0,NA,"-",21,0,21,1,0.21821789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",382,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Anser","Anser indicus","Bar-headed Goose",14,1,0.071428571,"-",1,1,0.071428571,1,0,0,0,"-",14,1,14,6,0.267261242,-1,-1,-1,-1,1,-1,-1,-1,93.5,-1,2413.75,-1,-1,-1
"155",2692,"Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Macropharyngodon","Macropharyngodon meleagris",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",1804,"Animalia","Chordata","Aves","Passeriformes","Estrildidae","Chloebia","Chloebia gouldiae","Gouldian finch",121,5,0.041322314,"-",5,5,0.041322314,1,0,0,0,"-",121,5,121,10,0.090909091,-1,-1,0.427350427350427,-1,1,5.7,2.5,-1,-1,-1,12,-1,-1,-1
"157",3585,"Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Ptychocheilus","Ptychocheilus lucius",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,-1,-1,-1,4.7468618173989,-1,-1,-1,-1,-1,-1,-1,144,-1
"158",3251,"Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Phelsuma","Phelsuma flavigularis",NA,18,0,0,"-",0,0,0,NA,0,0,NA,"-",18,0,18,5,0.23570226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",4743,"Animalia","Chordata","Reptilia","Squamata","Natricidae","Natrix","Natrix natrix","Grass snake",12,0,0,"-",0,0,0,NA,0,0,NA,"-",12,0,12,1,0.288675135,47.9947403024326,47.9947403024326,-1,-1,146,15.5,-1,-1,-1,-1,96.25,-1,240,-1
"160",19673,"Animalia","Ostariophysi","Cypriniformes","Cyprinoidea","Cyprinidae","Pseudorasbora","Pseudorasbora parva",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,1,0.577350269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",2857,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Molothrus ater",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,11.9986850756082,11.9986850756082,0.361604207758054,-1,36.5,4.3,-1,-1,2.22,-1,38.1,0.576,202.8,-1
"162",856,"Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Cacatua","Cacatua leadbeateri",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,-1,-1,-1,-1,32.8324609036757,-1,-1,-1,-1,-1,390,-1,996,-1
"163",4537,"Animalia","Chordata","Chondrichthyes","Rajiformes","Rhinobatidae","Zapteryx","Zapteryx exasperata",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",366,"Animalia","Chordata","Reptilia","Squamata","Dactyloidae","Anolis","Anolis zeus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",4438,"Animalia","Chordata","Reptilia","Squamata","Varanidae","Varanus","Varanus beccarii",NA,31,8,0.258064516,"-",8,5,0.161290323,0.625,3,0.096774194,0.375,"-",31,8,31,7,0.179605302,-1,-1,-1,-1,5.61711981725536,4.1,0.9,-1,9.2,-1,237.5,-1,170.4,-1
"166",1473,"Animalia","Chordata","Actinopteri","Perciformes","Cottidae","Cottus","Cottus bairdii",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,1,0.5,23.9973701512163,23.9973701512163,-1,-1,73,60,-1,-1,-1,-1,-1,-1,-1,-1
"167",7786,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Gazella","Gazella arabica","Arabian Gazelle",2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,15.6476002629849,22.5180802103879,5.56995266272189,4.00210387902696,4.00210387902696,1.5,1.245,0.906228611,2250,-1,24124.67,-1,135.96,-1
"168",2397,"Animalia","Chordata","Amphibia","Anura","Bufonidae","Incilius","Incilius nebulifer",NA,5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,3,0.447213595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",677,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Bitis","Bitis caudalis",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,-1,-1,-1,-1,2.09653063601785,-1,-1,-1,-1,-1,-1,-1,63.6,-1
"170",14278,"Animalia","Chordata","Amphibia","Caudata","Salamandridae","Lissotriton","Lissotriton boscai","Boscas newt",4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,1,0.5,-1,-1,-1,-1,1,160,-1,-1,-1,-1,-1,-1,-1,-1
"171",4257,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Triaenodon","Triaenodon obesus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,95.9894806048652,-1,-1,-1,2920,-1,-1,-1,-1,-1,10065,-1,300,-1
"172",1375,"Animalia","Chordata","Mammalia","Rodentia","Erethizontidae","Coendou","Coendou rothschildi",NA,11,2,0.181818182,"-",2,2,0.181818182,1,0,0,0,"-",11,2,11,9,0.301511345,21.9079552925707,-1,-1,2.2879684418146,2.2879684418146,-1,-1,-1,-1,-1,3246.245,-1,109.8,-1
"173",3851,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Serranus","Serranus tortugarum","Chalk Seabass",2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",1302,"Animalia","Chordata","Mammalia","Carnivora","Canidae","Chrysocyon","Chrysocyon brachyurus","Maned Wolf",19,3,0.157894737,"-",35,2,0.105263158,0.571428571,0,0,0.428571429,"-",52,36,19,14,0.229415734,23.9973701512163,13.836620644313,2.10387902695595,7.46219592373438,7.46219592373438,3.09,-1,-1,368,-1,21500,0.0116,201.6,-1
"175",3058,"Animalia","Chordata","Elasmobranchii","Orectolobiformes","Orectolobidae","Orectolobus","Orectolobus maculatus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",1799,"Animalia","Chordata","Aves","Passeriformes","Turdidae","Erithacus","Erithacus rubecula","European robin",8,0,0,"-",0,0,0,NA,0,0,NA,"-",8,0,8,2,0.353553391,11.9986850756082,11.9986850756082,-1,-1,36.5,5.17,-1,-1,-1,-1,17.3,0.429,231.6,-1
"177",3039,"Animalia","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus tshawytscha",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,1,0.5,47.9947403024326,47.9947403024326,-1,-1,146,-1,-1,-1,-1,-1,33770,-1,-1,-1
"178",3051,"Animalia","Chordata","Actinopterygii","Perciformes","Opistognathidae","Opistognathus","Opistognathus aurifrons",NA,5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,3,0.447213595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",386,"Animalia","Chordata","Reptilia","Squamata","Pythonidae","Antaresia","Antaresia maculosa",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,-1,-1,1.7422748191979,1.7422748191979,-1,11,-1,-1,7.8,-1,-1,4608,-1
"180",2422,"Animalia","Chordata","Reptilia","Testudines","Kinosternidae","Kinosternon","Kinosternon flavescens",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,114.063773833005,66.0379684418146,2.50164365548981,-1,273.93475,4.78,-1,-1,-1,-1,331.15,-1,479.19999996,-1
"181",3550,"Animalia","Chordata","Aves","Piciformes","Ramphastidae","Pteroglossus","Pteroglossus erythropygius",NA,6,1,0.166666667,"-",1,1,0.166666667,1,0,0,0,"-",6,1,6,1,0.40824829,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,203,-1,-1,-1
"182",1692,"Animalia","Chordata","Amphibia","Anura","Alytidae","Discoglossus","Discoglossus nigriventer",NA,10,0,0,"-",0,0,0,NA,0,0,NA,"-",10,0,10,6,0.316227766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",2618,"Animalia","Chordata","Aves","Passeriformes","Estrilididae","Lonchura","Lonchura oryzivora","Java sparrow",35,4,0.114285714,"-",4,1,0.028571429,0.25,3,0.085714286,0.75,"-",35,4,35,5,0.169030851,-1,-1,0.460223537146614,-1,1,4.95,2.5,-1,-1,-1,24.8,-1,-1,-1
