"","n","min","model","pval","simslope","slope"
"x1129",47,1,"PGLSSEYOPTIM",0.99,0,-9.6893902618128e-10
"1129",47,1,"Compar",0.014096345392433,0,-9.25628348364566e-07
"x230",46,1,"PGLSSEY",0.89,0,-2.30347138443013e-08
"x1130",46,1,"PGLSSEYOPTIM",0.43,0,-1.32335046546679e-07
"1130",46,1,"Compar",0.011586873497123,0,1.89385816994718e-06
"x231",46,1,"PGLSSEY",0.97,0,4.23795212853238e-09
"x1131",46,1,"PGLSSEYOPTIM",0.95,0,-6.0332379667582e-09
"1131",46,1,"Compar",0.0648307937712436,0,-7.42654453963629e-07
"x232",47,1,"PGLSSEY",0.46,0,-2.02438375904707e-07
"x1132",47,1,"PGLSSEYOPTIM",0.25,0,-3.06061553566342e-07
"1132",47,1,"Compar",0.142737968362336,0,-1.39627366619347e-06
"x233",48,1,"PGLSSEY",0.6,0,-8.1829320759518e-08
"x1133",48,1,"PGLSSEYOPTIM",0.36,0,-1.42193175904555e-07
"1133",48,1,"Compar",0.265742717130315,0,-6.88750467979276e-07
"x234",49,1,"PGLSSEY",0.52,0,-1.48523919459776e-07
"x1134",49,1,"PGLSSEYOPTIM",0.11,0,-3.83315197074352e-07
"1134",49,1,"Compar",0.846929702349946,0,1.72579526958601e-07
"x235",49,1,"PGLSSEY",0.97,0,-1.87936575251364e-09
"x1135",49,1,"PGLSSEYOPTIM",0.58,0,3.04796229632421e-08
"1135",49,1,"Compar",0.913378919933798,0,-2.19190308561532e-08
"x236",45,1,"PGLSSEY",0.68,0,-1.55833280696982e-08
"x1136",45,1,"PGLSSEYOPTIM",0.52,0,-2.39888442800271e-08
"1136",45,1,"Compar",0.0541875537957177,0,-2.87608603853575e-07
"x237",48,1,"PGLSSEY",0.65,0,-1.28378197352865e-07
"x1137",48,1,"PGLSSEYOPTIM",0.59,0,-1.48270033178411e-07
"1137",48,1,"Compar",0.112309530521124,0,-1.58129944438814e-06
"x238",50,1,"PGLSSEY",0.9,0,-6.15873167220244e-09
"x1138",50,1,"PGLSSEYOPTIM",0.92,0,-4.55780920103749e-09
"1138",50,1,"Compar",0.0452374314186392,0,-3.74372418214108e-07
"x239",46,1,"PGLSSEY",0.91,0,1.8788383909702e-08
"x1139",46,1,"PGLSSEYOPTIM",0.65,0,-7.28737230697847e-08
"1139",46,1,"Compar",0.000776933883878783,0,-2.47557990049773e-06
"x240",49,1,"PGLSSEY",0.61,0,-5.50280402583966e-08
"x1140",49,1,"PGLSSEYOPTIM",0.77,0,-2.98067647219599e-08
"1140",49,1,"Compar",0.31281843331665,0,3.56071265197375e-07
"x241",45,1,"PGLSSEY",0.69,0,-2.17038915080282e-08
"x1141",45,1,"PGLSSEYOPTIM",0.64,0,-2.66845101147324e-08
"1141",45,1,"Compar",0.311962170470812,0,-2.02794110941175e-07
"x242",45,1,"PGLSSEY",0.55,0,-4.49809512577152e-07
"x1142",45,1,"PGLSSEYOPTIM",0.23,0,-1.04890744271736e-06
"1142",45,1,"Compar",0.185931673625578,0,-4.57697410953652e-06
"x243",44,1,"PGLSSEY",0.81,0,-2.87062431179903e-08
"x1143",44,1,"PGLSSEYOPTIM",0.9,0,-1.55527102000547e-08
"1143",44,1,"Compar",0.12911250406499,0,7.98587072435513e-07
"x244",49,1,"PGLSSEY",0.44,0,-1.81658079643616e-07
"x1144",49,1,"PGLSSEYOPTIM",0.14,0,-3.6312325669719e-07
"1144",49,1,"Compar",0.0165010207641205,0,-2.71335953221264e-06
"x245",45,1,"PGLSSEY",0.86,0,-1.01045873633135e-07
"x1145",45,1,"PGLSSEYOPTIM",0.61,0,-3.29758836858676e-07
"1145",45,1,"Compar",0.700604646215158,0,-9.48369606234123e-07
"x246",50,1,"PGLSSEY",0.58,0,1.76879295720939e-08
"x1146",50,1,"PGLSSEYOPTIM",0.73,0,1.0239426388831e-08
"1146",50,1,"Compar",0.184003672018897,0,1.28382657552555e-07
"x247",49,1,"PGLSSEY",0.53,0,-6.85245098440029e-08
"x1147",49,1,"PGLSSEYOPTIM",0.37,0,-9.46460547170229e-08
"1147",49,1,"Compar",0.392401769045456,0,-2.85924878502121e-07
"x248",48,1,"PGLSSEY",0.76,0,-1.16289943000687e-08
"x1148",48,1,"PGLSSEYOPTIM",0.93,0,3.05829938216354e-09
"1148",48,1,"Compar",0.940272817200227,0,9.08126589180647e-09
"x249",45,1,"PGLSSEY",0.85,0,2.70103214910706e-08
"x1149",45,1,"PGLSSEYOPTIM",0.92,0,1.43068292809421e-08
"1149",45,1,"Compar",0.501568102516528,0,3.99861277580153e-07
"x250",44,1,"PGLSSEY",0.98,0,8.24695989713062e-09
"x1150",44,1,"PGLSSEYOPTIM",0.41,0,2.57008938251284e-07
"1150",44,1,"Compar",0.0312910612641617,0,2.54677529182817e-06
"x251",47,1,"PGLSSEY",0.98,0,-1.37196963964364e-09
"x1151",47,1,"PGLSSEYOPTIM",0.89,0,-6.6040488081313e-09
"1151",47,1,"Compar",0.149755493467246,0,-2.93319157060654e-07
"x252",47,1,"PGLSSEY",0.76,0,4.45542865123453e-08
"x1152",47,1,"PGLSSEYOPTIM",0.43,0,-1.10381995809533e-07
"1152",47,1,"Compar",0.020417518579992,0,-1.2555279525037e-06
"x253",48,1,"PGLSSEY",0.51,0,1.10029715592864e-07
"x1153",48,1,"PGLSSEYOPTIM",0.2,0,2.07265363297794e-07
"1153",48,1,"Compar",0.0176008854006633,0,1.6302500902819e-06
"x254",49,1,"PGLSSEY",0.59,0,-2.61647997239869e-08
"x1154",49,1,"PGLSSEYOPTIM",0.72,0,-1.70813546496808e-08
"1154",49,1,"Compar",0.359900717160907,0,-1.50457531128356e-07
"x255",46,1,"PGLSSEY",0.47,0,4.21642508239024e-08
"x1155",46,1,"PGLSSEYOPTIM",0.88,0,-8.60344018194219e-09
"1155",46,1,"Compar",0.120600112157457,0,-4.42211019476255e-07
"x256",48,1,"PGLSSEY",0.4,0,-4.03837878534336e-08
"x1156",48,1,"PGLSSEYOPTIM",0.13,0,-6.63400277631673e-08
"1156",48,1,"Compar",0.0568182056821174,0,-3.17678739816747e-07
"x257",46,1,"PGLSSEY",0.55,0,-5.5443772074507e-08
"x1157",46,1,"PGLSSEYOPTIM",0.52,0,-6.21047681552207e-08
"1157",46,1,"Compar",0.0506160261447386,0,-8.5390401606428e-07
"x258",47,1,"PGLSSEY",0.67,0,2.16355350760643e-08
"x1158",47,1,"PGLSSEYOPTIM",0.76,0,1.42414046524822e-08
"1158",47,1,"Compar",0.141903963825626,0,-2.59945474882215e-07
"x259",46,1,"PGLSSEY",0.56,0,-9.75993271557361e-08
"x1159",46,1,"PGLSSEYOPTIM",0.96,0,-9.36108753291813e-09
"1159",46,1,"Compar",0.286496733077055,0,-6.45477558324586e-07
"x260",45,1,"PGLSSEY",1,0,-5.18588393584306e-10
"x1160",45,1,"PGLSSEYOPTIM",0.99,0,-1.3970893630221e-09
"1160",45,1,"Compar",0.882882214924689,0,1.05640606564022e-07
"x261",45,1,"PGLSSEY",0.66,0,-1.01678010049899e-07
"x1161",45,1,"PGLSSEYOPTIM",0.86,0,-4.3664663683892e-08
"1161",45,1,"Compar",0.197462307718595,0,1.15790554864425e-06
"x262",49,1,"PGLSSEY",0.97,0,1.59259376345896e-09
"x1162",49,1,"PGLSSEYOPTIM",0.93,0,3.30036943063415e-09
"1162",49,1,"Compar",0.891801530963009,0,1.70854834510923e-08
"x263",47,1,"PGLSSEY",0.73,0,-1.71963451441954e-08
"x1163",47,1,"PGLSSEYOPTIM",0.39,0,-4.14870340352114e-08
"1163",47,1,"Compar",0.952690152551973,0,-9.87110596063103e-09
"x264",47,1,"PGLSSEY",0.35,0,-2.09058133314933e-07
"x1164",47,1,"PGLSSEYOPTIM",0.53,0,-1.42968416837822e-07
"1164",47,1,"Compar",0.073248743342518,0,-1.50988891864899e-06
"x265",45,1,"PGLSSEY",0.67,0,-4.45651468858323e-08
"x1165",45,1,"PGLSSEYOPTIM",0.88,0,1.36701799253663e-08
"1165",45,1,"Compar",0.303030335044169,0,3.33892623990405e-07
"x266",46,1,"PGLSSEY",0.71,0,8.95386527016995e-08
"x1166",46,1,"PGLSSEYOPTIM",0.81,0,6.17677844073655e-08
"1166",46,1,"Compar",0.598616941090047,0,4.61157876054281e-07
"x267",46,1,"PGLSSEY",0.64,0,-2.21669963459871e-07
"x1167",46,1,"PGLSSEYOPTIM",0.73,0,-1.64864299263674e-07
"1167",46,1,"Compar",0.00872619244702566,0,5.34064148113433e-06
"x268",47,1,"PGLSSEY",0.96,0,-3.3172695672833e-08
"x1168",47,1,"PGLSSEYOPTIM",0.81,0,-1.73501913042254e-07
"1168",47,1,"Compar",0.0545318028071287,0,-5.2503586799314e-06
"x269",45,1,"PGLSSEY",0.72,0,5.58012231592513e-08
"x1169",45,1,"PGLSSEYOPTIM",0.23,0,1.76896811905337e-07
"1169",45,1,"Compar",0.0299771342327397,0,1.23970588378161e-06
"x270",48,1,"PGLSSEY",0.86,0,4.95383912158085e-08
"x1170",48,1,"PGLSSEYOPTIM",0.89,0,3.93973447610137e-08
"1170",48,1,"Compar",0.0028491292198809,0,3.57717557726819e-06
"x271",46,1,"PGLSSEY",0.6,0,-1.16314310836334e-07
"x1171",46,1,"PGLSSEYOPTIM",0.55,0,-1.17378893878018e-07
"1171",46,1,"Compar",0.055654077929113,0,-1.4371688655461e-06
"x272",46,1,"PGLSSEY",0.64,0,-1.11460493985326e-07
"x1172",46,1,"PGLSSEYOPTIM",0.21,0,-3.2177783516609e-07
"1172",46,1,"Compar",0.204164233460757,0,-1.26352771364908e-06
"x273",50,1,"PGLSSEY",0.37,0,-1.84830622388154e-07
"x1173",50,1,"PGLSSEYOPTIM",0.57,0,-1.25800447439218e-07
"1173",50,1,"Compar",0.0466008956565411,0,-1.849867260276e-06
"x274",47,1,"PGLSSEY",0.51,0,-7.80508290447892e-08
"x1174",47,1,"PGLSSEYOPTIM",0.29,0,-1.33880022056766e-07
"1174",47,1,"Compar",0.115250379308179,0,-7.5854656025457e-07
"x275",44,1,"PGLSSEY",0.82,0,-3.81579847008761e-08
"x1175",44,1,"PGLSSEYOPTIM",0.64,0,-7.95572067777825e-08
"1175",44,1,"Compar",0.855924787446738,0,9.64357318606148e-08
"x276",48,1,"PGLSSEY",0.95,0,-8.76012013373763e-09
"x1176",48,1,"PGLSSEYOPTIM",0.91,0,1.50189065498179e-08
"1176",48,1,"Compar",0.217031498227177,0,-6.23851170819443e-07
"x277",45,1,"PGLSSEY",0.79,0,6.309352401147e-08
"x1177",45,1,"PGLSSEYOPTIM",0.71,0,8.48612070461084e-08
"1177",45,1,"Compar",0.0954606316875468,0,1.41998231236381e-06
"x278",47,1,"PGLSSEY",0.66,0,-1.77514998693535e-08
"x1178",47,1,"PGLSSEYOPTIM",0.49,0,2.99180899907401e-08
"1178",47,1,"Compar",0.747609864671422,0,5.04014390384782e-08
"x279",44,1,"PGLSSEY",0.67,0,-2.24608263111771e-08
"x1179",44,1,"PGLSSEYOPTIM",0.18,0,-7.52334020912968e-08
"1179",44,1,"Compar",0.00147748226282363,0,-7.48579568885091e-07
"x280",44,1,"PGLSSEY",0.64,0,1.44487387597848e-08
"x1180",44,1,"PGLSSEYOPTIM",0.66,0,1.44496826776354e-08
"1180",44,1,"Compar",0.33739828703783,0,1.29906905309611e-07
"x281",47,1,"PGLSSEY",0.72,0,9.78832472192879e-08
"x1181",47,1,"PGLSSEYOPTIM",0.99,0,-2.92929961827682e-09
"1181",47,1,"Compar",0.986407504828655,0,-1.41731513120394e-08
"x282",48,1,"PGLSSEY",0.92,0,-1.28409230137823e-08
"x1182",48,1,"PGLSSEYOPTIM",0.87,0,2.19208007888663e-08
"1182",48,1,"Compar",0.917563218379415,0,4.62981902269983e-08
"x283",48,1,"PGLSSEY",0.78,0,-9.41404728838796e-09
"x1183",48,1,"PGLSSEYOPTIM",0.89,0,-4.77217487419228e-09
"1183",48,1,"Compar",0.443167506669111,0,-9.52907734340118e-08
"x284",47,1,"PGLSSEY",0.73,0,-1.30163014463876e-07
"x1184",47,1,"PGLSSEYOPTIM",0.96,0,2.10952595757218e-08
"1184",47,1,"Compar",0.157981021842087,0,-2.16530411649365e-06
"x285",47,1,"PGLSSEY",0.51,0,-3.5414004712254e-08
"x1185",47,1,"PGLSSEYOPTIM",0.67,0,-2.15686900663836e-08
"1185",47,1,"Compar",0.0568270548526244,0,-3.8432262614468e-07
"x286",48,1,"PGLSSEY",0.67,0,8.1132819683587e-08
"x1186",48,1,"PGLSSEYOPTIM",0.97,0,7.51416184508375e-09
"1186",48,1,"Compar",0.265130176810494,0,-7.85029792650307e-07
"x287",48,1,"PGLSSEY",0.53,0,4.40128534515096e-07
"x1187",48,1,"PGLSSEYOPTIM",0.37,0,6.62744573131676e-07
"1187",48,1,"Compar",0.222014205915543,0,3.65890567057015e-06
"x288",47,1,"PGLSSEY",0.76,0,7.42055286066908e-08
"x1188",47,1,"PGLSSEYOPTIM",0.65,0,1.12246495028295e-07
"1188",47,1,"Compar",0.0813451616123935,0,1.72622864768895e-06
"x289",45,1,"PGLSSEY",0.57,0,1.30568934957667e-07
"x1189",45,1,"PGLSSEYOPTIM",0.9,0,-2.64250370248993e-08
"1189",45,1,"Compar",0.953223672554708,0,-4.15828118642235e-08
"x290",50,1,"PGLSSEY",0.32,0,3.68135246400684e-07
"x1190",50,1,"PGLSSEYOPTIM",0.13,0,5.59808616312369e-07
"1190",50,1,"Compar",0.598288677468841,0,6.30311585757806e-07
"x291",48,1,"PGLSSEY",0.96,0,9.23918417197838e-09
"x1191",48,1,"PGLSSEYOPTIM",0.91,0,2.49830270973981e-08
"1191",48,1,"Compar",0.502557625961082,0,-4.93152394255893e-07
"x292",47,1,"PGLSSEY",0.49,0,-9.97807976919827e-08
"x1192",47,1,"PGLSSEYOPTIM",0.56,0,-9.62630972974418e-08
"1192",47,1,"Compar",0.335687399853023,0,-6.4751868489161e-07
"x293",46,1,"PGLSSEY",0.53,0,-1.04911184228096e-07
"x1193",46,1,"PGLSSEYOPTIM",0.91,0,-1.94740576962044e-08
"1193",46,1,"Compar",0.0793236625703877,0,1.16143553024532e-06
"x294",47,1,"PGLSSEY",0.6,0,6.66137792601619e-08
"x1194",47,1,"PGLSSEYOPTIM",0.34,0,1.23891932619749e-07
"1194",47,1,"Compar",0.740282504724715,0,1.66199858872527e-07
"x295",47,1,"PGLSSEY",0.65,0,-7.0880066509392e-08
"x1195",47,1,"PGLSSEYOPTIM",0.73,0,-5.29048106147711e-08
"1195",47,1,"Compar",0.392561026616119,0,-4.69431719004682e-07
"x296",48,1,"PGLSSEY",0.71,0,-2.01941924255795e-08
"x1196",48,1,"PGLSSEYOPTIM",0.74,0,1.85273882465629e-08
"1196",48,1,"Compar",0.0566556458522984,0,3.72936076380898e-07
"x297",41,1,"PGLSSEY",0.91,0,4.28051950795756e-09
"x1197",41,1,"PGLSSEYOPTIM",0.85,0,7.27328930590031e-09
"1197",41,1,"Compar",0.0920802785334542,0,2.39198293022069e-07
"x298",47,1,"PGLSSEY",0.65,0,1.21171416754022e-07
"x1198",47,1,"PGLSSEYOPTIM",0.83,0,5.83094695618662e-08
"1198",47,1,"Compar",0.217639650255522,0,1.22202391794527e-06
"x299",47,1,"PGLSSEY",0.89,0,-7.68871648054438e-09
"x1199",47,1,"PGLSSEYOPTIM",0.99,0,-1.05310946082622e-09
"1199",47,1,"Compar",0.0690563204586694,0,4.51808426965904e-07
"x300",48,1,"PGLSSEY",0.84,0,1.70493968528241e-08
"x1200",48,1,"PGLSSEYOPTIM",0.81,0,-2.07573506579311e-08
"1200",48,1,"Compar",0.591256193504047,0,-1.57187989660398e-07
"x301",46,1,"PGLSSEY",0.53,0,2.40113872218321e-08
"x1201",46,1,"PGLSSEYOPTIM",0.34,0,4.07933302186988e-08
"1201",46,1,"Compar",0.24148053328041,0,1.87243159954037e-07
"x302",46,1,"PGLSSEY",1,0,4.9809820477482e-10
"x1202",46,1,"PGLSSEYOPTIM",0.65,0,4.99779223501012e-08
"1202",46,1,"Compar",0.189548512479941,0,5.65526697786887e-07
"x303",49,1,"PGLSSEY",0.34,0,-4.71063321487968e-07
"x1203",49,1,"PGLSSEYOPTIM",0.16,0,-6.68086088327671e-07
"1203",49,1,"Compar",0.00405987735920332,0,-4.61263358300816e-06
"x304",43,1,"PGLSSEY",0.98,0,5.20413793901587e-09
"x1204",43,1,"PGLSSEYOPTIM",0.93,0,1.82733146481601e-08
"1204",43,1,"Compar",0.0870685145122392,0,1.39452481502686e-06
"x305",47,1,"PGLSSEY",0.57,0,-9.57977191506118e-08
"x1205",47,1,"PGLSSEYOPTIM",0.24,0,-1.92682016561369e-07
"1205",47,1,"Compar",0.435261475093035,0,-4.53040530518593e-07
"x306",47,1,"PGLSSEY",0.95,0,-4.47372607020105e-09
"x1206",47,1,"PGLSSEYOPTIM",0.96,0,-3.88126285637213e-09
"1206",47,1,"Compar",0.909543038221182,0,3.35880784552064e-08
"x307",47,1,"PGLSSEY",0.45,0,7.49517787397637e-08
"x1207",47,1,"PGLSSEYOPTIM",0.38,0,9.11163490011569e-08
"1207",47,1,"Compar",0.110451997689006,0,7.20991400146469e-07
"x308",48,1,"PGLSSEY",0.76,0,-1.71970058203834e-08
"x1208",48,1,"PGLSSEYOPTIM",0.74,0,-1.68954726676259e-08
"1208",48,1,"Compar",0.153864497411572,0,-2.54841501798969e-07
"x309",48,1,"PGLSSEY",0.85,0,3.94398389898065e-08
"x1209",48,1,"PGLSSEYOPTIM",0.79,0,5.57909963430507e-08
"1209",48,1,"Compar",0.586843063530516,0,4.00640124994907e-07
"x310",44,1,"PGLSSEY",0.7,0,3.65668959217093e-08
"x1210",44,1,"PGLSSEYOPTIM",0.52,0,5.79069744784349e-08
"1210",44,1,"Compar",0.232292186899147,0,4.48581701431792e-07
"x311",47,1,"PGLSSEY",0.71,0,-7.28984043577934e-08
"x1211",47,1,"PGLSSEYOPTIM",0.73,0,-6.84248369528467e-08
"1211",47,1,"Compar",0.785922553026567,0,-1.97187439312319e-07
"x312",48,1,"PGLSSEY",0.59,0,-5.17737236365297e-08
"x1212",48,1,"PGLSSEYOPTIM",0.33,0,-9.03723186140779e-08
"1212",48,1,"Compar",0.808799258973635,0,-7.78868895808904e-08
"x313",49,1,"PGLSSEY",0.87,0,-5.4298372036423e-08
"x1213",49,1,"PGLSSEYOPTIM",0.53,0,-2.09427563461665e-07
"1213",49,1,"Compar",0.0375829884925771,0,-2.65982343033763e-06
"x314",48,1,"PGLSSEY",0.65,0,9.28492257385996e-08
"x1214",48,1,"PGLSSEYOPTIM",0.76,0,6.11969245140161e-08
"1214",48,1,"Compar",0.297606686253018,0,-6.123825052694e-07
"x315",49,1,"PGLSSEY",0.91,0,2.45378071841434e-08
"x1215",49,1,"PGLSSEYOPTIM",0.33,0,2.41469191285942e-07
"1215",49,1,"Compar",0.0497563572390991,0,1.96434169202285e-06
"x316",48,1,"PGLSSEY",0.71,0,-1.20619797871157e-08
"x1216",48,1,"PGLSSEYOPTIM",0.48,0,-2.22934209698527e-08
"1216",48,1,"Compar",0.648254646301211,0,5.48617554754633e-08
"x317",48,1,"PGLSSEY",0.86,0,-2.52278827508517e-08
"x1217",48,1,"PGLSSEYOPTIM",0.44,0,1.06120860673138e-07
"1217",48,1,"Compar",0.155862099198744,0,7.22238169725368e-07
"x318",47,1,"PGLSSEY",0.36,0,2.41538523593334e-07
"x1218",47,1,"PGLSSEYOPTIM",0.31,0,2.68541801019764e-07
"1218",47,1,"Compar",0.000337080575316229,0,4.79365763009211e-06
"x319",46,1,"PGLSSEY",0.81,0,5.32192649111924e-08
"x1219",46,1,"PGLSSEYOPTIM",0.39,0,1.9180842849083e-07
"1219",46,1,"Compar",0.0392303732957808,0,1.7624777414355e-06
"x320",44,1,"PGLSSEY",0.69,0,-1.1228566332561e-07
"x1220",44,1,"PGLSSEYOPTIM",0.63,0,-1.40862758099146e-07
"1220",44,1,"Compar",0.0269232814004292,0,-2.92401239651899e-06
"x321",47,1,"PGLSSEY",0.58,0,1.8381944808069e-07
"x1221",47,1,"PGLSSEYOPTIM",0.84,0,6.59606867135434e-08
"1221",47,1,"Compar",0.83049910776703,0,-2.47466916223841e-07
"x322",46,1,"PGLSSEY",0.91,0,2.86436316016583e-08
"x1222",46,1,"PGLSSEYOPTIM",0.73,0,9.01073638788472e-08
"1222",46,1,"Compar",0.740534005530959,0,3.31060389618954e-07
"x323",48,1,"PGLSSEY",0.7,0,-1.17914280429065e-07
"x1223",48,1,"PGLSSEYOPTIM",0.72,0,-1.1005208951888e-07
"1223",48,1,"Compar",0.106997341681657,0,-1.82507565147018e-06
"x324",48,1,"PGLSSEY",0.89,0,-9.29463760275518e-09
"x1224",48,1,"PGLSSEYOPTIM",0.93,0,5.72639485746874e-09
"1224",48,1,"Compar",0.08961179218108,0,-4.92473426189963e-07
"x325",47,1,"PGLSSEY",0.69,0,-8.63256392546593e-08
"x1225",47,1,"PGLSSEYOPTIM",0.47,0,-1.49653103202623e-07
"1225",47,1,"Compar",0.00772546198912583,0,-2.27101623731714e-06
"x326",44,1,"PGLSSEY",0.55,0,-1.14587865762883e-07
"x1226",44,1,"PGLSSEYOPTIM",0.63,0,-8.88025928242632e-08
"1226",44,1,"Compar",0.215798661163942,0,-7.67295685203464e-07
"x327",45,1,"PGLSSEY",0.61,0,-1.17309738696628e-07
"x1227",45,1,"PGLSSEYOPTIM",1,0,3.5357442374671e-10
"1227",45,1,"Compar",0.0093161041474854,0,2.01825119611316e-06
"x328",49,1,"PGLSSEY",0.79,0,3.53503919764041e-07
"x1228",49,1,"PGLSSEYOPTIM",0.97,0,-5.22054036105187e-08
"1228",49,1,"Compar",0.616646314513924,0,-2.53452760281501e-06
"x329",47,1,"PGLSSEY",0.57,0,3.81689786095915e-08
"x1229",47,1,"PGLSSEYOPTIM",0.59,0,3.7325971256077e-08
"1229",47,1,"Compar",0.119907464925904,0,4.00878900606995e-07
"x330",48,1,"PGLSSEY",0.92,0,3.3835937479572e-09
"x1230",48,1,"PGLSSEYOPTIM",0.3,0,3.40952783612776e-08
"1230",48,1,"Compar",0.883492821454839,0,1.62019262986292e-08
"x331",48,1,"PGLSSEY",0.81,0,2.3065976948355e-08
"x1231",48,1,"PGLSSEYOPTIM",0.34,0,9.12269531893037e-08
"1231",48,1,"Compar",0.959313482125961,0,-1.8201009470012e-08
"x332",47,1,"PGLSSEY",0.7,0,1.18711626490972e-07
"x1232",47,1,"PGLSSEYOPTIM",0.97,0,1.20336456020881e-08
"1232",47,1,"Compar",0.362437158075857,0,-1.04695839351882e-06
"x333",45,1,"PGLSSEY",0.78,0,-2.41019694244855e-08
"x1233",45,1,"PGLSSEYOPTIM",0.75,0,-2.519310142297e-08
"1233",45,1,"Compar",0.645178592218453,0,-1.41686538122314e-07
"x334",46,1,"PGLSSEY",0.45,0,-7.51679840612077e-08
"x1234",46,1,"PGLSSEYOPTIM",0.66,0,-4.91324755842507e-08
"1234",46,1,"Compar",0.71156361478067,0,1.52666870226691e-07
"x335",43,1,"PGLSSEY",0.82,0,-3.12882817859523e-08
"x1235",43,1,"PGLSSEYOPTIM",0.8,0,3.4431679274388e-08
"1235",43,1,"Compar",0.67577105452877,0,-1.79349432437691e-07
"x336",45,1,"PGLSSEY",0.96,0,1.42275756271169e-08
"x1236",45,1,"PGLSSEYOPTIM",0.94,0,2.09704969981878e-08
"1236",45,1,"Compar",0.0685604730347267,0,-2.17978545327294e-06
"x337",44,1,"PGLSSEY",0.99,0,-1.02212217331546e-09
"x1237",44,1,"PGLSSEYOPTIM",0.95,0,-3.51813584970356e-09
"1237",44,1,"Compar",0.073004438978951,0,-3.23846878598639e-07
"x338",48,1,"PGLSSEY",0.76,0,1.34939927845126e-08
"x1238",48,1,"PGLSSEYOPTIM",0.79,0,1.22150059711111e-08
"1238",48,1,"Compar",0.842983700194925,0,-3.24714866810911e-08
"x339",48,1,"PGLSSEY",0.79,0,-6.88303880734892e-08
"x1239",48,1,"PGLSSEYOPTIM",0.59,0,-1.31722710076169e-07
"1239",48,1,"Compar",0.0642521120205215,0,-1.83294912594644e-06
"x340",49,1,"PGLSSEY",0.87,0,-8.60769699890452e-09
"x1240",49,1,"PGLSSEYOPTIM",0.49,0,-3.59486922653325e-08
"1240",49,1,"Compar",0.0364628799745681,0,-4.37042980196503e-07
"x341",48,1,"PGLSSEY",0.76,0,3.91855932183483e-08
"x1241",48,1,"PGLSSEYOPTIM",0.87,0,2.2395724195244e-08
"1241",48,1,"Compar",0.610335633140791,0,2.57055654292685e-07
"x342",45,1,"PGLSSEY",0.88,0,-3.66643520281152e-08
"x1242",45,1,"PGLSSEYOPTIM",0.37,0,-2.07153340030952e-07
"1242",45,1,"Compar",0.0681512506117601,0,-1.69186932901727e-06
"x343",46,1,"PGLSSEY",0.63,0,1.28458617394109e-07
"x1243",46,1,"PGLSSEYOPTIM",0.92,0,2.55029849643084e-08
"1243",46,1,"Compar",0.542922150116728,0,-5.278570332126e-07
"x344",43,1,"PGLSSEY",0.54,0,1.88416953067343e-07
"x1244",43,1,"PGLSSEYOPTIM",0.3,0,3.28010348563406e-07
"1244",43,1,"Compar",0.00146639543714677,0,4.42999571933061e-06
"x345",46,1,"PGLSSEY",0.55,0,-1.54971141758423e-07
"x1245",46,1,"PGLSSEYOPTIM",0.86,0,-4.89824826116604e-08
"1245",46,1,"Compar",0.190063032451921,0,-1.19689766363417e-06
"x346",46,1,"PGLSSEY",0.92,0,4.73001374529072e-08
"x1246",46,1,"PGLSSEYOPTIM",0.39,0,4.28351019536598e-07
"1246",46,1,"Compar",0.618073402358585,0,8.82953585487406e-07
"x347",48,1,"PGLSSEY",0.71,0,2.31542426048034e-08
"x1247",48,1,"PGLSSEYOPTIM",0.88,0,9.06377703506646e-09
"1247",48,1,"Compar",0.2368754986561,0,-3.02949592115059e-07
"x348",46,1,"PGLSSEY",0.78,0,1.34825802351395e-07
"x1248",46,1,"PGLSSEYOPTIM",0.66,0,2.32496665947822e-07
"1248",46,1,"Compar",0.490449049544096,0,1.43189223940253e-06
"x349",46,1,"PGLSSEY",0.81,0,-5.83784843168804e-08
"x1249",46,1,"PGLSSEYOPTIM",0.8,0,-6.09201704232305e-08
"1249",46,1,"Compar",0.877405083652602,0,-1.23600646876929e-07
"x350",47,1,"PGLSSEY",0.51,0,1.73284162194803e-07
"x1250",47,1,"PGLSSEYOPTIM",0.07,0,4.75660548986322e-07
"1250",47,1,"Compar",0.0180163413238745,0,2.74352761775018e-06
"x351",48,1,"PGLSSEY",0.8,0,-2.16338655085962e-08
"x1251",48,1,"PGLSSEYOPTIM",0.49,0,-5.74635880144153e-08
"1251",48,1,"Compar",0.269560414326881,0,3.31288059151877e-07
"x352",49,1,"PGLSSEY",0.79,0,-7.40844754350155e-09
"x1252",49,1,"PGLSSEYOPTIM",0.41,0,-2.44065925808577e-08
"1252",49,1,"Compar",0.0663655778471042,0,-2.33045589410289e-07
"x353",47,1,"PGLSSEY",0.45,0,-6.08631501184336e-08
"x1253",47,1,"PGLSSEYOPTIM",0.71,0,-3.11597025584447e-08
"1253",47,1,"Compar",0.330855975827321,0,2.97873650020413e-07
"x354",48,1,"PGLSSEY",0.98,0,-9.72443484825591e-09
"x1254",48,1,"PGLSSEYOPTIM",0.39,0,-3.2260692163814e-07
"1254",48,1,"Compar",0.120643590784095,0,1.98495791633488e-06
"x355",49,1,"PGLSSEY",0.48,0,-1.72053936640137e-07
"x1255",49,1,"PGLSSEYOPTIM",0.52,0,-1.7337542970468e-07
"1255",49,1,"Compar",0.0183825721317397,0,-2.60179238508055e-06
"x356",47,1,"PGLSSEY",0.59,0,-4.21541987274316e-08
