"n","min","model","pval","simslope","slope"
137,5,"PGLSSEY",0.6,0,-1.01090890860978e-08
137,5,"PGLSSEYOPTIM",0.84,0,-3.75659762149293e-09
NA,NA,"Compar",NA,NA,NA
136,10,"PGLSSEY",0.87,0,-3.6478870883868e-09
136,10,"PGLSSEYOPTIM",0.85,0,-4.39201340618998e-09
NA,NA,"Compar",NA,NA,NA
140,1,"PGLSSEY",0.36,0,1.09861595845728e-07
140,1,"PGLSSEYOPTIM",0.7,0,4.62301127436951e-08
NA,NA,"Compar",NA,NA,NA
141,20,"PGLSSEY",0.92,0,4.96249310107447e-09
141,20,"PGLSSEYOPTIM",0.89,0,6.30345856274099e-09
NA,NA,"Compar",NA,NA,NA
144,5,"PGLSSEY",0.21,0,2.45147732606325e-08
144,5,"PGLSSEYOPTIM",0.22,0,2.36912628986115e-08
