"","n","min","model","pval","simslope","slope"
"logx4603",47,20,"PGLSSEY",0.26,0.198992637309821,2.57981402162558
"logx13603",47,20,"PGLSSEYOPTIM",0.22,0.198992637309821,2.75992590853562
"13603",47,20,"Compar",0.0307016601340953,0.198992637309821,23.6022669273722
"logx4604",46,20,"PGLSSEY",6.3e-09,-1.22671709841982,-10.4241516013451
"logx13604",46,20,"PGLSSEYOPTIM",1.9e-08,-1.22671709841982,-10.1064781624593
"13604",46,20,"Compar",2.14004581877703e-06,-1.22671709841982,-55.2162402772469
"logx4605",46,20,"PGLSSEY",2.2e-13,0.995434208551961,15.5461901904783
"logx13605",46,20,"PGLSSEYOPTIM",4.7e-13,0.995434208551961,16.6813269745133
"13605",46,20,"Compar",1.17435261515197e-07,0.995434208551961,82.8267440504653
"logx4606",48,20,"PGLSSEY",1.9e-10,1.55601198031811,24.0567441822374
"logx13606",48,20,"PGLSSEYOPTIM",2.8e-10,1.55601198031811,23.7805992714109
"13606",48,20,"Compar",1.10885323918453e-05,1.55601198031811,119.654072471807
"logx4607",48,20,"PGLSSEY",0.00012,-0.818574816515567,-8.85038651061069
"logx13607",48,20,"PGLSSEYOPTIM",0.00034,-0.818574816515567,-9.08738226542543
"13607",48,20,"Compar",0.000103522051838389,-0.818574816515567,-54.7086380038329
"logx4608",49,20,"PGLSSEY",1.3e-09,-1.07349796949131,-20.6589698152624
"logx13608",49,20,"PGLSSEYOPTIM",2.4e-10,-1.07349796949131,-21.6936352163375
"13608",49,20,"Compar",7.2742501626033e-05,-1.07349796949131,-84.9535475580096
"logx4609",46,20,"PGLSSEY",0.21,-0.442500891173301,-2.14385902351327
"logx13609",46,20,"PGLSSEYOPTIM",0.2,-0.442500891173301,-2.1543742935776
"13609",46,20,"Compar",0.0124020303457937,-0.442500891173301,-24.114230420681
"logx4610",46,20,"PGLSSEY",2.3e-15,-1.55566639163965,-10.2749808789222
"logx13610",46,20,"PGLSSEYOPTIM",1.5e-14,-1.55566639163965,-10.040080648799
"13610",46,20,"Compar",2.43234175023588e-06,-1.55566639163965,-44.282538087959
"logx4611",46,20,"PGLSSEY",9.3e-15,-1.48912866267812,-11.1449673310556
"logx13611",46,20,"PGLSSEYOPTIM",2.2e-14,-1.48912866267812,-11.2522893449657
"13611",46,20,"Compar",8.19090044679172e-08,-1.48912866267812,-68.3685471253657
"logx4612",48,20,"PGLSSEY",0.21,0.278316515006552,3.66442333471462
"logx13612",48,20,"PGLSSEYOPTIM",0.24,0.278316515006552,3.46549308547885
"13612",48,20,"Compar",0.0616393064025709,0.278316515006552,27.2314003622287
"logx4613",48,20,"PGLSSEY",0.0035,-0.503921757642116,-6.46996576588003
"logx13613",48,20,"PGLSSEYOPTIM",0.0016,-0.503921757642116,-6.88762216503661
"13613",48,20,"Compar",0.00198041741032862,-0.503921757642116,-38.4055508760146
"logx4614",46,20,"PGLSSEY",0.42,-0.0193811450226413,-1.66119916661152
"logx13614",46,20,"PGLSSEYOPTIM",0.47,-0.0193811450226413,-1.47881810594704
"13614",46,20,"Compar",0.691957970166873,-0.0193811450226413,-3.58247728983724
"logx4615",50,20,"PGLSSEY",7.7e-09,0.922025739164407,8.87958200838587
"logx13615",50,20,"PGLSSEYOPTIM",3.3e-09,0.922025739164407,9.0371111148583
"13615",50,20,"Compar",9.85608109203007e-05,0.922025739164407,39.685864367169
"logx4616",45,20,"PGLSSEY",1.9e-16,-1.84843197941637,-16.5324273072598
"logx13616",45,20,"PGLSSEYOPTIM",3.6e-16,-1.84843197941637,-16.5427053064442
"13616",45,20,"Compar",8.032058167462e-07,-1.84843197941637,-74.2022073424159
"logx4617",49,20,"PGLSSEY",3.5e-17,1.7981470269185,13.8672262712951
"logx13617",49,20,"PGLSSEYOPTIM",2.1e-16,1.7981470269185,14.0507320940066
"13617",49,20,"Compar",4.15952905141737e-06,1.7981470269185,52.7124532491584
"logx4618",45,20,"PGLSSEY",3.8e-13,-1.91795887121359,-10.2841436172635
"logx13618",45,20,"PGLSSEYOPTIM",3.5e-13,-1.91795887121359,-10.3048936643351
"13618",45,20,"Compar",1.66230686993174e-06,-1.91795887121359,-54.8089917278992
"logx4619",43,20,"PGLSSEY",0.00027,0.394217944237714,10.4855320226843
"logx13619",43,20,"PGLSSEYOPTIM",5.4e-05,0.394217944237714,12.1346270861566
"13619",43,20,"Compar",0.195794923693148,0.394217944237714,16.4701158452406
"logx4620",46,20,"PGLSSEY",1.5e-14,1.42883177502011,13.3416756721526
"logx13620",46,20,"PGLSSEYOPTIM",2.9e-14,1.42883177502011,13.3482035555114
"13620",46,20,"Compar",2.37778419176493e-09,1.42883177502011,74.7100418251898
"logx4621",45,20,"PGLSSEY",8.2e-08,1.05993837594688,24.7029010443623
"logx13621",45,20,"PGLSSEYOPTIM",1.3e-07,1.05993837594688,24.4288427689398
"13621",45,20,"Compar",1.37776590583005e-05,1.05993837594688,143.792251432769
"logx4622",50,20,"PGLSSEY",0.8,-0.129338985053475,0.677662031552063
"logx13622",50,20,"PGLSSEYOPTIM",0.72,-0.129338985053475,1.01267351696228
"13622",50,20,"Compar",0.517790651431297,-0.129338985053475,-7.29493345835954
"logx4623",48,20,"PGLSSEY",1.8e-05,0.843627360527053,13.5866076366147
"logx13623",48,20,"PGLSSEYOPTIM",1.7e-05,0.843627360527053,13.722836028389
"13623",48,20,"Compar",0.00592598002712963,0.843627360527053,47.003686720308
"logx4624",46,20,"PGLSSEY",0.00042,-0.641278858619277,-8.29958278787141
"logx13624",46,20,"PGLSSEYOPTIM",0.00033,-0.641278858619277,-8.5541843583945
"13624",46,20,"Compar",0.00745088294503171,-0.641278858619277,-29.372348909933
"logx4625",47,20,"PGLSSEY",5.1e-05,0.613607877779389,10.6145378096529
"logx13625",47,20,"PGLSSEYOPTIM",7.6e-05,0.613607877779389,10.050967104176
"13625",47,20,"Compar",0.00403517197748715,0.613607877779389,41.3422111431375
"logx4626",46,20,"PGLSSEY",1.7e-13,-1.27768828295152,-17.1469715297365
"logx13626",46,20,"PGLSSEYOPTIM",4.8e-13,-1.27768828295152,-17.0171745638775
"13626",46,20,"Compar",5.7604687286883e-07,-1.27768828295152,-87.7968947973841
"logx4627",47,20,"PGLSSEY",9.2e-15,1.73587376742199,23.8748824529029
"logx13627",47,20,"PGLSSEYOPTIM",2.8e-14,1.73587376742199,23.6234289848457
"13627",47,20,"Compar",6.97857726805751e-06,1.73587376742199,103.588300191249
"logx4628",44,20,"PGLSSEY",8.6e-05,0.780429498834847,7.71533449845565
"logx13628",44,20,"PGLSSEYOPTIM",0.00017,0.780429498834847,6.84674928359812
"13628",44,20,"Compar",0.00013134700717865,0.780429498834847,49.5365876058598
"logx4629",46,20,"PGLSSEY",1.4e-06,0.965074990115967,14.9451434856027
"logx13629",46,20,"PGLSSEYOPTIM",1.4e-06,0.965074990115967,14.8127820100829
"13629",46,20,"Compar",4.5338736442968e-05,0.965074990115967,80.2468202228874
"logx4630",46,20,"PGLSSEY",8.7e-14,-1.69016605512112,-27.0141074805629
"logx13630",46,20,"PGLSSEYOPTIM",5e-14,-1.69016605512112,-27.1526852999735
"13630",46,20,"Compar",1.86874585494934e-06,-1.69016605512112,-131.451639441573
"logx4631",47,20,"PGLSSEY",8.3e-18,-1.95844982549491,-15.2252481428258
"logx13631",47,20,"PGLSSEYOPTIM",8.8e-18,-1.95844982549491,-15.5395952274581
"13631",47,20,"Compar",2.34099057916382e-08,-1.95844982549491,-100.163983224608
"logx4632",49,20,"PGLSSEY",4.9e-12,1.35172657509314,24.8135196685045
"logx13632",49,20,"PGLSSEYOPTIM",8.7e-11,1.35172657509314,23.8303111968638
"13632",49,20,"Compar",4.50072581685834e-05,1.35172657509314,97.5801081940848
"logx4633",48,20,"PGLSSEY",8.2e-05,-0.548318360478202,-13.7737559986081
"logx13633",48,20,"PGLSSEYOPTIM",3.3e-05,-0.548318360478202,-14.2647785035072
"13633",48,20,"Compar",0.00270656798471203,-0.548318360478202,-53.4013693730818
"logx4634",49,20,"PGLSSEY",6.4e-16,-1.58271850114815,-17.5510191262065
"logx13634",49,20,"PGLSSEYOPTIM",1.5e-16,-1.58271850114815,-17.9590248170716
"13634",49,20,"Compar",3.91346710593155e-09,-1.58271850114815,-144.770939820377
"logx4635",46,20,"PGLSSEY",0.73,0.139489350145167,-0.857404851619331
"logx13635",46,20,"PGLSSEYOPTIM",0.7,0.139489350145167,-0.973584091441395
"13635",46,20,"Compar",0.460054965725427,0.139489350145167,9.06386771899469
"logx4636",46,20,"PGLSSEY",7.6e-18,-1.82838727540908,-18.7929476934008
"logx13636",46,20,"PGLSSEYOPTIM",2.2e-17,-1.82838727540908,-18.7261216986372
"13636",46,20,"Compar",3.94606388034457e-05,-1.82838727540908,-64.4703757235347
"logx4637",49,20,"PGLSSEY",5.7e-14,-1.84109942124893,-17.0229928078149
"logx13637",49,20,"PGLSSEYOPTIM",8.4e-14,-1.84109942124893,-17.138765943081
"13637",49,20,"Compar",1.94138682374501e-06,-1.84109942124893,-83.7718717607966
"logx4638",49,20,"PGLSSEY",9.3e-15,-1.57892687721569,-10.5564070707664
"logx13638",49,20,"PGLSSEYOPTIM",3.8e-10,-1.57892687721569,-9.11671112183957
"13638",49,20,"Compar",3.14886636543221e-07,-1.57892687721569,-56.6265372161693
"logx4639",50,20,"PGLSSEY",0.13,-0.00639791910787268,3.24872614054322
"logx13639",50,20,"PGLSSEYOPTIM",0.14,-0.00639791910787268,3.24227515187498
"13639",50,20,"Compar",0.314469450694244,-0.00639791910787268,-7.12688228691604
"logx4640",47,20,"PGLSSEY",0.0082,0.289958336463043,5.05557383215152
"logx13640",47,20,"PGLSSEYOPTIM",0.0059,0.289958336463043,5.38126959881361
"13640",47,20,"Compar",0.274379348432677,0.289958336463043,9.21733915822608
"logx4641",49,20,"PGLSSEY",0.014,-0.361163281631181,-9.11688688635344
"logx13641",49,20,"PGLSSEYOPTIM",0.026,-0.361163281631181,-8.40840838786242
"13641",49,20,"Compar",0.0400268250496194,-0.361163281631181,-35.9739203354099
"logx4642",46,20,"PGLSSEY",6.9e-18,1.66590678843404,17.8578947437526
"logx13642",46,20,"PGLSSEYOPTIM",2.1e-19,1.66590678843404,18.0860847298681
"13642",NA,NA,"Compar",NA,NA,NA
"logx4643",45,20,"PGLSSEY",1.4e-07,0.582799186283311,9.23206262660487
"logx13643",45,20,"PGLSSEYOPTIM",9e-06,0.582799186283311,7.81389340544394
"13643",45,20,"Compar",0.001057472982259,0.582799186283311,29.9508586025064
"logx4644",45,20,"PGLSSEY",1.2e-05,-0.870549727481404,-11.0209342274203
"logx13644",45,20,"PGLSSEYOPTIM",7.7e-06,-0.870549727481404,-11.1618145596069
"13644",45,20,"Compar",0.000120361135560909,-0.870549727481404,-59.2932258537332
"logx4645",48,20,"PGLSSEY",1.6e-12,-1.46208822264205,-11.8410037956113
"logx13645",48,20,"PGLSSEYOPTIM",1.4e-12,-1.46208822264205,-12.0658653003727
"13645",48,20,"Compar",4.51785902333413e-06,-1.46208822264205,-49.5052419550643
"logx4646",47,20,"PGLSSEY",1.7e-14,1.53138533759121,13.0524825411164
"logx13646",47,20,"PGLSSEYOPTIM",6.3e-14,1.53138533759121,13.1468425255516
"13646",47,20,"Compar",3.63418175108876e-07,1.53138533759121,68.6390538836208
"logx4647",46,20,"PGLSSEY",1.2e-06,0.410513551297323,14.5893001751626
"logx13647",46,20,"PGLSSEYOPTIM",3.3e-06,0.410513551297323,13.6665214035186
"13647",46,20,"Compar",0.00370270409751372,0.410513551297323,43.5179521082307
"logx4648",47,20,"PGLSSEY",0.027,-0.332461257733391,-3.64668024460375
"logx13648",47,20,"PGLSSEYOPTIM",0.019,-0.332461257733391,-3.41421361139269
"13648",47,20,"Compar",0.0639061671969103,-0.332461257733391,-15.1302380660127
"logx4649",46,20,"PGLSSEY",6e-15,-1.70167865649545,-19.4472772656027
"logx13649",46,20,"PGLSSEYOPTIM",1.1e-14,-1.70167865649545,-19.4708083906958
"13649",46,20,"Compar",3.13555954534195e-07,-1.70167865649545,-84.3299274178689
"logx4650",45,20,"PGLSSEY",9.9e-07,-0.886928501650954,-19.062035618913
"logx13650",45,20,"PGLSSEYOPTIM",1.2e-06,-0.886928501650954,-19.0353591791806
"13650",45,20,"Compar",7.54036030370386e-06,-0.886928501650954,-136.725690168925
"logx4651",46,20,"PGLSSEY",1.7e-10,0.930107693528385,12.3463363310193
"logx13651",46,20,"PGLSSEYOPTIM",2.9e-08,0.930107693528385,11.6104331415949
"13651",46,20,"Compar",6.46009131120007e-05,0.930107693528385,48.8320273281265
"logx4652",43,20,"PGLSSEY",1.4e-05,0.731936425958475,10.2612150254825
"logx13652",43,20,"PGLSSEYOPTIM",4.6e-06,0.731936425958475,10.7789512246614
"13652",43,20,"Compar",0.00253465623443838,0.731936425958475,35.7600591002249
"logx4653",46,20,"PGLSSEY",2.4e-15,-1.94166229848418,-17.4967233690511
"logx13653",46,20,"PGLSSEYOPTIM",3.6e-15,-1.94166229848418,-17.3761842735647
"13653",46,20,"Compar",5.97092613574546e-07,-1.94166229848418,-86.5317163402797
"logx4654",47,20,"PGLSSEY",0.051,0.437689048014424,4.34356827773188
"logx13654",47,20,"PGLSSEYOPTIM",0.043,0.437689048014424,4.54085356739348
"13654",NA,NA,"Compar",NA,NA,NA
"logx4655",45,20,"PGLSSEY",9.4e-07,-0.788907271831462,-15.912430580849
"logx13655",45,20,"PGLSSEYOPTIM",3.5e-07,-0.788907271831462,-17.05975958604
"13655",45,20,"Compar",1.06962845980441e-05,-0.788907271831462,-120.752698395913
"logx4656",44,20,"PGLSSEY",0.057,-0.317477285404521,-2.72103501992407
"logx13656",44,20,"PGLSSEYOPTIM",0.19,-0.317477285404521,-1.74707274177281
"13656",44,20,"Compar",0.786897736620729,-0.317477285404521,1.72198091809832
"logx4657",46,20,"PGLSSEY",0.0029,0.60540469221868,9.6319807827793
"logx13657",46,20,"PGLSSEYOPTIM",0.004,0.60540469221868,9.35719209124677
"13657",46,20,"Compar",0.00583458570275908,0.60540469221868,43.2292909206933
"logx4658",42,20,"PGLSSEY",0.035,0.415126767555803,5.05735167457755
"logx13658",42,20,"PGLSSEYOPTIM",0.049,0.415126767555803,4.86221431253814
"13658",42,20,"Compar",0.0010295727097458,0.415126767555803,51.2724955166111
"logx4659",46,20,"PGLSSEY",0.64,0.233541261538999,1.52290779832402
"logx13659",46,20,"PGLSSEYOPTIM",0.49,0.233541261538999,2.2731409902411
"13659",46,20,"Compar",0.0202473165684633,0.233541261538999,34.5514537868714
"logx4660",44,20,"PGLSSEY",3e-13,-1.63743258374417,-17.2948247981199
"logx13660",44,20,"PGLSSEYOPTIM",2.2e-12,-1.63743258374417,-16.4752514063726
"13660",44,20,"Compar",9.54814586062724e-07,-1.63743258374417,-100.600295147585
"logx4661",47,20,"PGLSSEY",0.00023,-0.40158612642668,-11.8798620943809
"logx13661",47,20,"PGLSSEYOPTIM",0.00087,-0.40158612642668,-11.216884966288
"13661",47,20,"Compar",0.000113665985787659,-0.40158612642668,-76.6142599534114
"logx4662",47,20,"PGLSSEY",1.4e-11,1.25517540915787,15.9753414975281
"logx13662",47,20,"PGLSSEYOPTIM",1.9e-11,1.25517540915787,15.9566057503759
"13662",47,20,"Compar",0.00042286734353203,1.25517540915787,47.6174456189464
"logx4663",47,20,"PGLSSEY",4.1e-13,-1.15493650367176,-12.7896917557575
"logx13663",47,20,"PGLSSEYOPTIM",3.5e-13,-1.15493650367176,-12.94693574681
"13663",47,20,"Compar",1.50271262100432e-09,-1.15493650367176,-110.869615846523
"logx4664",50,20,"PGLSSEY",1.2e-06,-0.858379990454539,-10.2138770124289
"logx13664",50,20,"PGLSSEYOPTIM",1.1e-06,-0.858379990454539,-10.1297209701039
"13664",50,20,"Compar",0.000261455676486388,-0.858379990454539,-38.4158708940431
"logx4665",47,20,"PGLSSEY",9.6e-05,0.716542246993815,7.67490588292938
"logx13665",47,20,"PGLSSEYOPTIM",1e-04,0.716542246993815,7.49265711150025
"13665",47,20,"Compar",0.000775902134150019,0.716542246993815,36.6970893700027
"logx4666",47,20,"PGLSSEY",0.0038,0.54801743523861,4.57382416514931
"logx13666",47,20,"PGLSSEYOPTIM",0.00081,0.54801743523861,5.25513630351808
"13666",47,20,"Compar",0.00189851982946965,0.54801743523861,24.2987778042847
"logx4667",45,20,"PGLSSEY",0.94,-0.115331504491379,-0.250055644067064
"logx13667",45,20,"PGLSSEYOPTIM",0.79,-0.115331504491379,-0.896011264462406
"13667",45,20,"Compar",0.51384210944224,-0.115331504491379,10.4770497920615
"logx4668",45,20,"PGLSSEY",1.6e-12,-1.44719844521426,-16.8441950838033
"logx13668",45,20,"PGLSSEYOPTIM",2.5e-11,-1.44719844521426,-16.2325912195047
"13668",45,20,"Compar",1.00720717084446e-05,-1.44719844521426,-77.2495187288459
"logx4669",48,20,"PGLSSEY",0.17,-0.280538236338634,-4.93640726072194
"logx13669",48,20,"PGLSSEYOPTIM",0.27,-0.280538236338634,-4.02210819798261
"13669",48,20,"Compar",0.0832695039074327,-0.280538236338634,27.6971977591156
"logx4670",48,20,"PGLSSEY",1.7e-16,-1.89711961117594,-15.1596976921057
"logx13670",48,20,"PGLSSEYOPTIM",3.8e-17,-1.89711961117594,-15.5610596498568
"13670",48,20,"Compar",3.10614016729716e-08,-1.89711961117594,-93.04878465607
"logx4671",47,20,"PGLSSEY",0.0013,0.500231231573992,9.767472084951
"logx13671",47,20,"PGLSSEYOPTIM",0.0011,0.500231231573992,9.98960269584652
"13671",47,20,"Compar",0.0296043773450907,0.500231231573992,32.804990855838
"logx4672",45,20,"PGLSSEY",1.9e-05,-0.493877064140148,-10.3769325684195
"logx13672",45,20,"PGLSSEYOPTIM",2.3e-05,-0.493877064140148,-10.584593136307
"13672",45,20,"Compar",0.00294561536336224,-0.493877064140148,-43.0953737324524
"logx4673",46,20,"PGLSSEY",1.1e-15,1.49752610351085,13.0189273043713
"logx13673",46,20,"PGLSSEYOPTIM",1.4e-15,1.49752610351085,13.3051774636583
"13673",46,20,"Compar",1.0780622238471e-05,1.49752610351085,46.0119933901943
"logx4674",46,20,"PGLSSEY",0.014,0.553581114659289,8.06626386413124
"logx13674",46,20,"PGLSSEYOPTIM",0.0079,0.553581114659289,8.66659340204241
"13674",46,20,"Compar",0.0351721648498002,0.553581114659289,34.9041048592082
"logx4675",47,20,"PGLSSEY",1.1e-13,1.17875370597019,10.0287572708259
"logx13675",47,20,"PGLSSEYOPTIM",6.3e-14,1.17875370597019,9.91666568877292
"13675",47,20,"Compar",2.0870728292266e-06,1.17875370597019,50.0838491936267
"logx4676",46,20,"PGLSSEY",9.8e-14,1.22869776831221,13.5018475154411
"logx13676",46,20,"PGLSSEYOPTIM",2.3e-13,1.22869776831221,13.544846528336
"13676",46,20,"Compar",7.18992935522245e-06,1.22869776831221,50.3782477152629
"logx4677",48,20,"PGLSSEY",0.75,-0.119920649785431,-1.18802569301317
"logx13677",48,20,"PGLSSEYOPTIM",0.54,-0.119920649785431,-2.40853952050698
"13677",48,20,"Compar",0.891627825239656,-0.119920649785431,2.35951132863011
"logx4678",46,20,"PGLSSEY",1.9e-12,1.48766550175716,14.565009887094
"logx13678",46,20,"PGLSSEYOPTIM",1.1e-12,1.48766550175716,15.0796203467589
"13678",46,20,"Compar",2.60967885301611e-07,1.48766550175716,72.332211424641
"logx4679",46,20,"PGLSSEY",1.2e-19,1.83108076193947,18.7932565427289
"logx13679",46,20,"PGLSSEYOPTIM",1e-15,1.83108076193947,18.0629176585407
"13679",46,20,"Compar",3.11111883366522e-07,1.83108076193947,90.9535776109287
"logx4680",48,20,"PGLSSEY",0.00017,1.00379319041711,16.2131736054613
"logx13680",48,20,"PGLSSEYOPTIM",9e-05,1.00379319041711,16.858618342343
"13680",48,20,"Compar",0.0155745501428537,1.00379319041711,51.2948531729198
"logx4681",47,20,"PGLSSEY",0.24,0.301875116953167,3.20217364116622
"logx13681",47,20,"PGLSSEYOPTIM",0.23,0.301875116953167,3.47012609448343
"13681",47,20,"Compar",0.760817736419752,0.301875116953167,4.03015250269391
"logx4682",46,20,"PGLSSEY",0.84,0.00803794564490534,-0.932698970862263
"logx13682",46,20,"PGLSSEYOPTIM",0.69,0.00803794564490534,-1.80020761017355
"13682",46,20,"Compar",0.857337837032988,0.00803794564490534,3.93819158039059
"logx4683",44,20,"PGLSSEY",0.28,0.05752734000927,1.83929571281526
"logx13683",44,20,"PGLSSEYOPTIM",0.22,0.05752734000927,2.18978472500616
"13683",44,20,"Compar",0.0931614179184703,0.05752734000927,12.3189546325016
"logx4684",46,20,"PGLSSEY",1.4e-09,1.10132174498283,12.8438842673795
"logx13684",46,20,"PGLSSEYOPTIM",1e-09,1.10132174498283,13.3443628181659
"13684",46,20,"Compar",3.19898647709316e-05,1.10132174498283,56.5050638713512
"logx4685",46,20,"PGLSSEY",1.7e-10,-1.29169576351361,-8.19899295244015
"logx13685",46,20,"PGLSSEYOPTIM",6e-10,-1.29169576351361,-7.95714918187515
"13685",NA,NA,"Compar",NA,NA,NA
"logx4686",44,20,"PGLSSEY",2.6e-17,1.39750030606055,10.9423574086725
"logx13686",44,20,"PGLSSEYOPTIM",2.2e-17,1.39750030606055,10.8068513746931
"13686",44,20,"Compar",1.2940124394234e-07,1.39750030606055,61.0166981352573
"logx4687",47,20,"PGLSSEY",0.7,0.160532531652313,1.89547368624647
"logx13687",47,20,"PGLSSEYOPTIM",0.79,0.160532531652313,1.22022496646422
"13687",47,20,"Compar",0.0480179706371044,0.160532531652313,43.2817994905254
"logx4688",47,20,"PGLSSEY",0.0017,-0.486495470905457,-13.052955319451
"logx13688",47,20,"PGLSSEYOPTIM",0.00093,-0.486495470905457,-13.2782924814629
"13688",47,20,"Compar",0.0399010279219443,-0.486495470905457,-41.3546991002874
"logx4689",47,20,"PGLSSEY",8.8e-05,-0.871205405614042,-12.5518870122053
"logx13689",47,20,"PGLSSEYOPTIM",0.00016,-0.871205405614042,-12.1409988037581
"13689",47,20,"Compar",0.000297909766065585,-0.871205405614042,-73.0350811005101
"logx4690",46,20,"PGLSSEY",7.2e-07,0.823312835593026,9.15695842297715
"logx13690",46,20,"PGLSSEYOPTIM",6.1e-07,0.823312835593026,9.21207877116584
"13690",46,20,"Compar",0.000207349304439441,0.823312835593026,41.6433538033621
"logx4691",47,20,"PGLSSEY",0.00077,0.524621137678902,8.02913477513579
"logx13691",47,20,"PGLSSEYOPTIM",0.001,0.524621137678902,8.1491742526733
"13691",47,20,"Compar",0.11147293619149,0.524621137678902,18.1304295980655
"logx4692",47,20,"PGLSSEY",1.2e-14,-1.92967469556544,-14.6653998640457
"logx13692",47,20,"PGLSSEYOPTIM",5.5e-14,-1.92967469556544,-14.816937544244
"13692",47,20,"Compar",2.65780007335792e-07,-1.92967469556544,-73.2288140402675
"logx4693",43,20,"PGLSSEY",1.5e-07,1.51223304833855,14.4071017827345
"logx13693",43,20,"PGLSSEYOPTIM",1.6e-07,1.51223304833855,14.8678155832129
"13693",NA,NA,"Compar",NA,NA,NA
"logx4694",47,20,"PGLSSEY",2.9e-06,-0.769885925607819,-13.937654401362
"logx13694",47,20,"PGLSSEYOPTIM",3.8e-06,-0.769885925607819,-14.2876513049222
"13694",47,20,"Compar",0.00173015018978706,-0.769885925607819,-44.3826325961288
"logx4695",46,20,"PGLSSEY",0.00096,-0.262186450542598,-12.2204731232078
"logx13695",46,20,"PGLSSEYOPTIM",8e-04,-0.262186450542598,-12.4438879363263
"13695",46,20,"Compar",0.0280257127046757,-0.262186450542598,-37.4367643306695
"logx4696",46,20,"PGLSSEY",0.038,0.410444686508853,4.13576160652853
"logx13696",46,20,"PGLSSEYOPTIM",0.025,0.410444686508853,4.50038993347302
"13696",NA,NA,"Compar",NA,NA,NA
"logx4697",47,20,"PGLSSEY",1e-13,1.70284583749993,14.5117524324847
"logx13697",47,20,"PGLSSEYOPTIM",6.4e-14,1.70284583749993,14.7871854012854
"13697",47,20,"Compar",1.49632909156594e-05,1.70284583749993,58.0869859091005
"logx4698",48,20,"PGLSSEY",5.7e-11,-0.97742261441981,-12.6989303766289
"logx13698",48,20,"PGLSSEYOPTIM",1.6e-10,-0.97742261441981,-12.3019397532581
"13698",48,20,"Compar",2.06813253589289e-06,-0.97742261441981,-66.6867175366176
"logx4699",49,20,"PGLSSEY",1.5e-06,-0.80134959674457,-14.3047183879471
"logx13699",49,20,"PGLSSEYOPTIM",2.5e-06,-0.80134959674457,-14.2492397688151
"13699",NA,NA,"Compar",NA,NA,NA
"logx4700",49,20,"PGLSSEY",4.7e-14,-1.65683258059928,-8.19478312736193
"logx13700",49,20,"PGLSSEYOPTIM",1.9e-14,-1.65683258059928,-8.39901692620222
"13700",49,20,"Compar",5.44195226659383e-07,-1.65683258059928,-42.5696142154567
"logx4701",48,20,"PGLSSEY",0.00025,0.248972749287806,8.15006469701683
"logx13701",48,20,"PGLSSEYOPTIM",0.00046,0.248972749287806,7.66941022036743
"13701",48,20,"Compar",0.00129079202844506,0.248972749287806,41.3810475784094
"logx4702",46,20,"PGLSSEY",0.0076,-0.431182848682169,-9.66874916829562
"logx13702",46,20,"PGLSSEYOPTIM",0.0063,-0.431182848682169,-10.1204760377339
"13702",46,20,"Compar",0.0845508477432537,-0.431182848682169,-29.7085514000202
"logx4703",46,20,"PGLSSEY",7.7e-11,1.36558202375683,14.4859019066542
"logx13703",46,20,"PGLSSEYOPTIM",1.8e-10,1.36558202375683,14.0352553005339
"13703",46,20,"Compar",5.43316811216776e-05,1.36558202375683,52.7982695290065
"logx4704",47,20,"PGLSSEY",7.4e-18,-1.35960776610263,-21.2653448917549
"logx13704",47,20,"PGLSSEYOPTIM",1.1e-15,-1.35960776610263,-20.2659790481894
"13704",47,20,"Compar",2.37239198928041e-05,-1.35960776610263,-62.6935228895654
"logx4705",49,20,"PGLSSEY",6.5e-15,-1.84334787526549,-14.9376921047772
"logx13705",49,20,"PGLSSEYOPTIM",5.1e-16,-1.84334787526549,-15.5720567833319
"13705",49,20,"Compar",1.81551748044129e-05,-1.84334787526549,-53.9893830304243
"logx4706",49,20,"PGLSSEY",3.3e-11,-1.59476324257226,-15.3320155996046
"logx13706",49,20,"PGLSSEYOPTIM",6.2e-12,-1.59476324257226,-15.158563046957
"13706",49,20,"Compar",6.49917939727906e-05,-1.59476324257226,-65.8933914924287
"logx4707",49,20,"PGLSSEY",6.8e-12,1.86009561058597,14.4952152701387
"logx13707",49,20,"PGLSSEYOPTIM",8.9e-15,1.86009561058597,15.5641946199388
"13707",49,20,"Compar",1.71254622576278e-05,1.86009561058597,63.7079190892337
"logx4708",47,20,"PGLSSEY",8.7e-05,-0.964803404332862,-6.65459915715298
"logx13708",47,20,"PGLSSEYOPTIM",6.6e-05,-0.964803404332862,-6.87635246076064
"13708",47,20,"Compar",0.00246565273149701,-0.964803404332862,-28.9386208235256
"logx4709",46,20,"PGLSSEY",3e-07,0.940429414531523,19.1512031489954
"logx13709",46,20,"PGLSSEYOPTIM",2.9e-07,0.940429414531523,19.1457401165933
"13709",46,20,"Compar",7.33490908264578e-05,0.940429414531523,90.6189150841628
"logx4710",43,20,"PGLSSEY",4.7e-13,1.60584922461227,15.3262950026314
"logx13710",43,20,"PGLSSEYOPTIM",3.8e-13,1.60584922461227,15.3564448049543
"13710",43,20,"Compar",1.68457101956676e-06,1.60584922461227,82.3594346258032
"logx4711",47,20,"PGLSSEY",3.1e-07,-1.00309975180885,-15.9358134966144
"logx13711",47,20,"PGLSSEYOPTIM",5.9e-07,-1.00309975180885,-15.3806179997927
"13711",47,20,"Compar",0.0067678998594749,-1.00309975180885,-38.6799112627232
"logx4712",46,20,"PGLSSEY",3.9e-12,1.67367222721778,17.34538878166
