"n","min","model","pval","simslope","slope"
304,5,"PGLSSEYOPTIM",0.57,-0.184673649820527,-0.125019725458034
304,5,"Compar",0.0103123736414283,-0.184673649820527,-2.24713496064118
299,5,"PGLSSEY",5.6e-25,-0.639473974008715,-3.24628292111522
299,5,"PGLSSEYOPTIM",5.5e-19,-0.639473974008715,-2.84287019403001
299,5,"Compar",0,-0.639473974008715,-42.9851847049704
306,20,"PGLSSEY",7.9e-105,-1.967729158068,-3.69490862064515
306,20,"PGLSSEYOPTIM",1.5e-105,-1.967729158068,-3.71911078258003
306,20,"Compar",0,-1.967729158068,-14.505673304675
292,10,"PGLSSEY",1.6e-42,-1.06323052224516,-3.29045374740669
292,10,"PGLSSEYOPTIM",2e-43,-1.06323052224516,-3.41838438783873
292,10,"Compar",2.22044604925031e-15,-1.06323052224516,-14.2302904478606
299,10,"PGLSSEY",0.0049,0.318363573918963,1.32386683403379
299,10,"PGLSSEYOPTIM",0.013,0.318363573918963,1.17983360560843
299,10,"Compar",3.26202176381685e-10,0.318363573918963,-16.1176226901988
301,5,"PGLSSEY",7.5e-11,-0.434606893546468,-1.86922811456064
301,5,"PGLSSEYOPTIM",7.9e-13,-0.434606893546468,-1.97608594925983
301,5,"Compar",1.57651669496772e-14,-0.434606893546468,17.5537818513549
311,20,"PGLSSEY",1.2e-19,0.560152728229707,2.96793551163847
311,20,"PGLSSEYOPTIM",1.8e-20,0.560152728229707,3.03452872880775
311,20,"Compar",3.02923464090554e-10,0.560152728229707,11.2015309196361
309,20,"PGLSSEY",3.7e-30,0.850123013561961,3.10988992111956
309,20,"PGLSSEYOPTIM",4e-30,0.850123013561961,3.09527034014049
309,20,"Compar",3.77475828372553e-15,0.850123013561961,13.9461025321692
294,5,"PGLSSEY",6.9e-06,0.31265437068234,2.62887005587705
294,5,"PGLSSEYOPTIM",1.1e-06,0.31265437068234,2.8729870543987
294,5,"Compar",0.00507099373176301,0.31265437068234,7.53690099003143
295,20,"PGLSSEY",6.2e-72,1.53987578961397,7.02624167266364
295,20,"PGLSSEYOPTIM",5.1e-73,1.53987578961397,6.99075284834932
295,20,"Compar",0,1.53987578961397,25.339786047497
305,1,"PGLSSEY",0.69,0.0760837019945986,-0.11410598220807
305,1,"PGLSSEYOPTIM",0.84,0.0760837019945986,-0.0603136697174432
305,1,"Compar",9.2618606681194e-05,0.0760837019945986,-5.4883676423064
302,10,"PGLSSEY",1.8e-63,1.26540781445914,6.94483170057355
302,10,"PGLSSEYOPTIM",2e-64,1.26540781445914,6.97255782518629
302,10,"Compar",0,1.26540781445914,29.2448866421073
311,20,"PGLSSEY",6.4e-48,-1.09960289316191,-7.02407916714284
311,20,"PGLSSEYOPTIM",6.6e-46,-1.09960289316191,-7.19966524777779
311,20,"Compar",0,-1.09960289316191,-30.3302837926312
298,1,"PGLSSEY",1.9e-106,-1.92068928468585,-6.04441145497515
298,1,"PGLSSEYOPTIM",3.2e-112,-1.92068928468585,-5.99624102739954
298,1,"Compar",0,-1.92068928468585,-26.0630023594867
311,1,"PGLSSEY",7.8e-25,0.59839718613462,4.03290820469884
311,1,"PGLSSEYOPTIM",2.1e-23,0.59839718613462,3.85272900031315
311,1,"Compar",1.41382461293915e-11,0.59839718613462,16.764907797613
301,10,"PGLSSEY",2.1e-62,-1.30547143321905,-4.2447174063977
301,10,"PGLSSEYOPTIM",9.6e-62,-1.30547143321905,-4.32918415498451
301,10,"Compar",0,-1.30547143321905,-19.8962246057384
308,20,"PGLSSEY",3.9e-49,0.998521129529084,4.9987803179774
308,20,"PGLSSEYOPTIM",3.2e-49,0.998521129529084,5.01590803275367
308,20,"Compar",0,0.998521129529084,24.1607385280404
300,10,"PGLSSEY",2.9e-60,-1.16846022453153,-5.41323533203731
300,10,"PGLSSEYOPTIM",4.6e-64,-1.16846022453153,-5.55441291615095
300,10,"Compar",0,-1.16846022453153,-24.9385392011579
298,20,"PGLSSEY",3.6e-09,-0.208485906795847,-2.20950348353809
298,20,"PGLSSEYOPTIM",7.2e-08,-0.208485906795847,-2.03177772953706
298,20,"Compar",8.10456102229296e-09,-0.208485906795847,-11.6169209462441
300,20,"PGLSSEY",7.1e-73,1.40129485155207,6.54812796770452
300,20,"PGLSSEYOPTIM",6.8e-73,1.40129485155207,6.63272329307244
300,20,"Compar",0,1.40129485155207,32.0122930946941
307,5,"PGLSSEY",3.7e-34,-0.734683252129265,-4.89020736912238
307,5,"PGLSSEYOPTIM",2.9e-33,-0.734683252129265,-4.77247482370839
307,5,"Compar",0,-0.734683252129265,-25.8066343210295
306,10,"PGLSSEY",3.3e-37,0.885473400395938,2.83913874871795
306,10,"PGLSSEYOPTIM",1.1e-40,0.885473400395938,2.97212445615343
306,10,"Compar",0,0.885473400395938,14.9121449057147
298,5,"PGLSSEY",2e-17,0.480522046785007,2.8056176983708
298,5,"PGLSSEYOPTIM",4.6e-13,0.480522046785007,2.42420239879066
298,5,"Compar",1.08801197384878e-07,0.480522046785007,9.13707867732407
306,1,"PGLSSEY",3e-71,-1.45402831082183,-8.24184588984782
306,1,"PGLSSEYOPTIM",2.4e-66,-1.45402831082183,-7.96191121493356
306,1,"Compar",0,-1.45402831082183,-30.1560033402536
301,1,"PGLSSEY",1.2e-85,-1.63602972223754,-9.05521916502795
301,1,"PGLSSEYOPTIM",2.7e-82,-1.63602972223754,-8.74981045637806
301,1,"Compar",0,-1.63602972223754,-37.0527630434603
300,20,"PGLSSEY",8.4e-98,1.91245918948937,4.1032985472226
300,20,"PGLSSEYOPTIM",7e-94,1.91245918948937,4.03648280013294
300,20,"Compar",0,1.91245918948937,16.8153584739266
305,20,"PGLSSEY",3e-69,-1.28229078341194,-5.45196386810466
305,20,"PGLSSEYOPTIM",2.5e-68,-1.28229078341194,-5.33006387486939
305,20,"Compar",0,-1.28229078341194,-24.1048129161955
285,1,"PGLSSEY",1.2e-88,-1.89325036429709,-5.08336065191101
285,1,"PGLSSEYOPTIM",2.9e-88,-1.89325036429709,-5.04110450299237
285,1,"Compar",0,-1.89325036429709,-20.0628278002318
308,1,"PGLSSEY",5.9e-14,-0.428422688765432,-3.75853257068654
308,1,"PGLSSEYOPTIM",5.4e-10,-0.428422688765432,-3.39418173272992
308,1,"Compar",1.6188799047967e-06,-0.428422688765432,-15.2812278962878
297,1,"PGLSSEY",5.5e-95,-1.85920932207153,-4.6552873315588
297,1,"PGLSSEYOPTIM",1.7e-96,-1.85920932207153,-4.64995846391332
297,1,"Compar",0,-1.85920932207153,-22.7364281665436
