"n","min","model","pval","simslope","slope"
140,10,"PGLSSEY",0.95,0,1.69203868336707e-09
140,10,"PGLSSEYOPTIM",0.89,0,3.62785262183402e-09
140,10,"Compar",0.0278109527222679,0,2.02780756481537e-07
134,10,"PGLSSEY",0.4,0,-1.74518422333121e-08
134,10,"PGLSSEYOPTIM",0.27,0,-2.25475864620932e-08
134,10,"Compar",0.0127293927256318,0,-2.04208095211902e-07
144,5,"PGLSSEY",0.48,0,1.40381635907982e-08
144,5,"PGLSSEYOPTIM",0.4,0,1.68481053223247e-08
144,5,"Compar",0.392300285297688,0,6.1093757850546e-08
143,1,"PGLSSEY",0.46,0,1.84303955137075e-08
143,1,"PGLSSEYOPTIM",0.24,0,2.9836936492289e-08
143,1,"Compar",0.115477263367634,0,-1.51733608482001e-07
141,5,"PGLSSEY",0.49,0,-2.02926139118888e-08
141,5,"PGLSSEYOPTIM",0.4,0,-2.46795349536501e-08
141,5,"Compar",0.000266481479084035,0,-4.45061466168305e-07
138,10,"PGLSSEY",0.69,0,2.0478302019367e-08
138,10,"PGLSSEYOPTIM",0.61,0,-2.76405623680122e-08
138,10,"Compar",0.604001352005092,0,9.45375555258236e-08
144,5,"PGLSSEY",0.65,0,-3.73363956899944e-08
144,5,"PGLSSEYOPTIM",0.63,0,-4.17666235733608e-08
144,5,"Compar",0.0143144416998084,0,-7.43059178164903e-07
135,1,"PGLSSEY",0.7,0,2.66528896548564e-08
135,1,"PGLSSEYOPTIM",0.89,0,-9.16335789998262e-09
135,1,"Compar",6.70896906251883e-06,0,-1.35455646557715e-06
137,5,"PGLSSEY",0.73,0,-4.45224377297164e-08
137,5,"PGLSSEYOPTIM",0.85,0,-2.348651324051e-08
137,5,"Compar",0.0777126374584087,0,-7.38938944622333e-07
139,10,"PGLSSEY",0.94,0,-2.00037434718295e-09
139,10,"PGLSSEYOPTIM",0.91,0,3.09900846296314e-09
139,10,"Compar",0.425900300746302,0,6.95238845583554e-08
142,20,"PGLSSEY",0.52,0,3.38528568289736e-08
142,20,"PGLSSEYOPTIM",0.31,0,5.19987405828907e-08
142,20,"Compar",0.0729809927145351,0,3.10962289455983e-07
